item_id,sid_L0,sid_L1,sid_L2,sid_L3,L0_freq,L1_freq,L2_freq,L3_freq,L2_uniqueness,item_knn_mean_dist,item_popularity,text_emb_norm
4095,33,127,237,0,0,0,0,0,1.0,0.0,0,0.5490819811820984
4096,53,115,144,0,0,0,0,0,1.0,0.0,0,0.4787352681159973
4097,26,29,198,0,0,0,0,0,1.0,0.0,0,0.4484120309352875
4098,10,69,162,0,0,0,0,0,1.0,0.0,0,0.46930885314941406
4099,29,25,4,0,0,0,0,0,1.0,0.0,0,0.47365495562553406
4100,49,105,231,0,0,0,0,0,1.0,0.0,0,0.5371170043945312
4101,31,11,240,0,0,0,0,0,1.0,0.0,0,0.5009141564369202
4102,35,102,95,0,0,0,0,0,1.0,0.0,0,0.4835087060928345
4103,33,126,66,0,0,0,0,0,1.0,0.0,0,0.5047204494476318
4104,33,122,8,0,0,0,0,0,1.0,0.0,0,0.3872796297073364
4105,47,10,88,0,0,0,0,0,1.0,0.0,0,0.4341064691543579
4106,20,60,192,0,0,0,0,0,1.0,0.0,0,0.5041295886039734
4107,4,13,32,0,0,0,0,0,1.0,0.0,0,0.5065392851829529
4108,24,24,3,0,0,0,0,0,1.0,0.0,0,0.5321925282478333
4109,37,119,12,0,0,0,0,0,1.0,0.0,0,0.5834240317344666
4110,49,64,177,0,0,0,0,0,1.0,0.0,0,0.496406614780426
4111,20,93,247,0,0,0,0,0,1.0,0.0,0,0.5248812437057495
4112,24,62,215,0,0,0,0,0,1.0,0.0,0,0.5019757151603699
4113,24,29,56,0,0,0,0,0,1.0,0.0,0,0.4852288067340851
4114,24,14,12,0,0,0,0,0,1.0,0.0,0,0.5186069011688232
4115,24,87,3,0,0,0,0,0,1.0,0.0,0,0.48104771971702576
4116,52,125,220,0,0,0,0,0,1.0,0.0,0,0.4702940881252289
4117,20,52,16,0,0,0,0,0,1.0,0.0,0,0.5184152722358704
4118,20,120,45,0,0,0,0,0,1.0,0.0,0,0.4974370300769806
4119,37,124,53,0,0,0,0,0,1.0,0.0,0,0.5706747174263
4120,34,59,218,0,0,0,0,0,1.0,0.0,0,0.467533677816391
4121,59,86,8,0,0,0,0,0,1.0,0.0,0,0.4950200021266937
4122,13,112,76,0,0,0,0,0,1.0,0.0,0,0.4897010028362274
4123,1,14,36,0,0,0,0,0,1.0,0.0,0,0.42520979046821594
4124,52,18,244,0,0,0,0,0,1.0,0.0,0,0.5025635361671448
4125,4,48,12,0,0,0,0,0,1.0,0.0,0,0.5184015035629272
4126,56,72,226,0,0,0,0,0,1.0,0.0,0,0.4817650616168976
4127,9,115,105,0,0,0,0,0,1.0,0.0,0,0.5460917353630066
4128,54,48,108,0,0,0,0,0,1.0,0.0,0,0.5487604737281799
4129,11,20,84,0,0,0,0,0,1.0,0.0,0,0.4847213923931122
4130,32,20,43,0,0,0,0,0,1.0,0.0,0,0.5132518410682678
4131,18,15,211,0,0,0,0,0,1.0,0.0,0,0.5111140012741089
4132,3,26,123,0,0,0,0,0,1.0,0.34645378131476273,0,0.4797198474407196
4133,34,23,6,0,0,0,0,0,1.0,0.0,0,0.5090460181236267
4134,51,99,66,0,0,0,0,0,1.0,0.0,0,0.4637599587440491
4135,43,56,82,0,0,0,0,0,1.0,0.0,0,0.5290107131004333
4136,47,29,166,0,0,0,0,0,1.0,0.0,0,0.5056052207946777
4137,36,35,33,0,0,0,0,0,1.0,0.0,0,0.484011173248291
4138,32,70,177,0,0,0,0,0,0.3333333333333333,0.0,0,0.496571809053421
4139,10,55,158,0,0,0,0,0,1.0,0.0,0,0.49760517477989197
4140,52,72,187,0,0,0,0,0,1.0,0.0,0,0.4976881146430969
4141,7,67,15,0,0,0,0,0,1.0,0.0,0,0.5278728604316711
4142,44,77,78,0,0,0,0,0,1.0,0.0,0,0.5296306610107422
4143,33,49,131,0,0,0,0,0,1.0,0.0,0,0.45860961079597473
4144,52,54,222,0,0,0,0,0,1.0,0.0,0,0.4283854365348816
4145,37,111,2,0,0,0,0,0,1.0,0.0,0,0.5388596653938293
4146,38,104,222,0,0,0,0,0,1.0,0.0,0,0.4729655385017395
4147,47,106,115,0,0,0,0,0,1.0,0.0,0,0.5878297686576843
4148,5,28,59,0,0,0,0,0,1.0,0.0,0,0.4845576286315918
4149,24,113,67,0,0,0,0,0,1.0,0.0,0,0.5498881936073303
4150,32,48,27,0,0,0,0,0,1.0,0.0,0,0.5873969793319702
4151,13,110,78,0,0,0,0,0,1.0,0.0,0,0.4801093637943268
4152,28,16,72,0,0,0,0,0,1.0,0.0,0,0.49811241030693054
4153,38,96,177,0,0,0,0,0,1.0,0.0,0,0.5112848877906799
4154,12,55,79,0,0,0,0,0,1.0,0.0,0,0.5742782354354858
4155,0,96,201,0,0,0,0,0,1.0,0.0,0,0.4814784824848175
4156,44,54,54,0,0,0,0,0,1.0,0.0,0,0.48577407002449036
4157,52,6,129,0,0,0,0,0,1.0,0.0,0,0.4873824417591095
4158,47,0,216,0,0,0,0,0,1.0,0.0,0,0.4594229757785797
4159,37,21,51,0,0,0,0,0,1.0,0.0,0,0.5160448551177979
4160,14,100,241,0,0,0,0,0,1.0,0.0,0,0.5746449828147888
4161,47,37,109,0,0,0,0,0,1.0,0.0,0,0.5141422748565674
4162,58,109,148,0,0,0,0,0,1.0,0.0,0,0.5023512244224548
4163,48,16,15,0,0,0,0,0,1.0,0.0,0,0.5416245460510254
4164,45,99,53,0,0,0,0,0,1.0,0.0,0,0.5296427011489868
4165,46,120,7,0,0,0,0,0,1.0,0.0,0,0.4819824993610382
4166,58,78,68,0,0,0,0,0,1.0,0.0,0,0.5715456008911133
4167,1,50,161,0,0,0,0,0,1.0,0.0,0,0.4799190163612366
4168,52,59,251,0,0,0,0,0,1.0,0.0,0,0.4572960436344147
4169,49,44,56,0,0,0,0,0,1.0,0.0,0,0.4453577995300293
4170,49,42,98,0,0,0,0,0,1.0,0.0,0,0.563740074634552
4171,53,60,0,0,0,0,0,0,1.0,0.0,0,0.44661763310432434
4172,53,5,10,0,0,0,0,0,1.0,0.0,0,0.44280382990837097
4173,61,106,157,0,0,0,0,0,1.0,0.0,0,0.5202029347419739
4174,26,49,218,0,0,0,0,0,1.0,0.0,0,0.5124660134315491
4175,10,58,132,0,0,0,0,0,1.0,0.0,0,0.4357430636882782
4176,50,11,196,0,0,0,0,0,1.0,0.0,0,0.45031970739364624
4177,2,83,204,0,0,0,0,0,1.0,0.0,0,0.5444297790527344
4178,32,66,139,0,0,0,0,0,1.0,0.0,0,0.5443711876869202
4179,0,55,164,0,0,0,0,0,1.0,0.0,0,0.4903362989425659
4180,37,28,217,0,0,0,0,0,1.0,0.0,0,0.5008992552757263
4181,9,83,168,0,0,0,0,0,1.0,0.0,0,0.5483270287513733
4182,13,51,174,0,0,0,0,0,1.0,0.0,0,0.4489149749279022
4183,38,109,174,0,0,0,0,0,1.0,0.0,0,0.47265520691871643
4184,3,14,31,0,0,0,0,0,1.0,0.0,0,0.5831488966941833
4185,54,23,251,0,0,0,0,0,1.0,0.0,0,0.47995924949645996
4186,11,69,114,0,0,0,0,0,1.0,0.0,0,0.451739102602005
4187,11,123,58,0,0,0,0,0,1.0,0.0,0,0.47605404257774353
4188,57,20,38,0,0,0,0,0,1.0,0.0,0,0.4707191288471222
4189,26,92,148,0,0,0,0,0,1.0,0.0,0,0.4600597023963928
4190,3,29,41,0,0,0,0,0,1.0,0.0,0,0.4270786941051483
4191,53,73,97,0,0,0,0,0,1.0,0.0,0,0.5527986884117126
4192,25,98,93,0,0,0,0,0,1.0,0.0,0,0.5166533589363098
4193,44,66,217,0,0,0,0,0,1.0,0.0,0,0.487375408411026
4194,54,29,222,0,0,0,0,0,1.0,0.0,0,0.5281655192375183
4195,54,59,222,0,0,0,0,0,1.0,0.0,0,0.5776501893997192
4196,29,122,51,0,0,0,0,0,1.0,0.0,0,0.4144039750099182
4197,32,51,70,0,0,0,0,0,1.0,0.0,0,0.5039970874786377
4198,48,46,33,0,0,0,0,0,1.0,0.0,0,0.5242624878883362
4199,28,19,120,0,0,0,0,0,1.0,0.0,0,0.5669252872467041
4200,20,68,156,0,0,0,0,0,1.0,0.0,0,0.5194738507270813
4201,13,126,44,0,0,0,0,0,1.0,0.0,0,0.49281248450279236
4202,38,43,177,0,0,0,0,0,1.0,0.0,0,0.5318360328674316
4203,16,50,30,0,0,0,0,0,1.0,0.0,0,0.49286967515945435
4204,33,123,69,0,0,0,0,0,1.0,0.0,0,0.48793935775756836
4205,34,38,24,0,0,0,0,0,1.0,0.0,0,0.46226766705513
4206,17,5,150,0,0,0,0,0,1.0,0.0,0,0.4805280566215515
4207,17,74,236,0,0,0,0,0,1.0,0.0,0,0.45014068484306335
4208,61,118,75,0,0,0,0,0,1.0,0.0,0,0.47726139426231384
4209,62,57,209,0,0,0,0,0,1.0,0.0,0,0.6290045976638794
4210,15,56,121,0,0,0,0,0,1.0,0.0,0,0.4812898337841034
4211,40,89,81,0,0,0,0,0,1.0,0.42672538278663863,0,0.5053560733795166
4212,60,65,190,0,0,0,0,0,1.0,0.0,0,0.4821937084197998
4213,10,18,129,0,0,0,0,0,1.0,0.0,0,0.5273911952972412
4214,30,108,67,0,0,0,0,0,1.0,0.0,0,0.4381793439388275
4215,60,124,205,0,0,0,0,0,1.0,0.0,0,0.5423023700714111
4216,58,67,100,0,0,0,0,0,1.0,0.0,0,0.5672425627708435
4217,43,26,253,0,0,0,0,0,1.0,0.0,0,0.49356165528297424
4218,34,23,35,0,0,0,0,0,1.0,0.0,0,0.5123292207717896
4219,62,116,47,0,0,0,0,0,1.0,0.0,0,0.530457079410553
4220,58,109,202,0,0,0,0,0,1.0,0.0,0,0.49580836296081543
4221,34,106,64,0,0,0,0,0,1.0,0.0,0,0.5177795886993408
4222,38,92,76,0,0,0,0,0,1.0,0.0,0,0.565233588218689
4223,61,39,27,0,0,0,0,0,1.0,0.0,0,0.5236576795578003
4224,59,66,49,0,0,0,0,0,1.0,0.0,0,0.4665429890155792
4225,32,12,137,0,0,0,0,0,1.0,0.0,0,0.5997766852378845
4226,22,34,175,0,0,0,0,0,1.0,0.0,0,0.5000555515289307
4227,40,63,117,0,0,0,0,0,1.0,0.0,0,0.48483729362487793
4228,40,43,123,0,0,0,0,0,1.0,0.0,0,0.4977712035179138
4229,55,3,3,0,0,0,0,0,1.0,0.0,0,0.5569655895233154
4230,10,51,249,0,0,0,0,0,1.0,0.0,0,0.5289275646209717
4231,39,88,214,1,0,0,0,0,0.5,0.0,0,0.5362230539321899
4232,30,118,226,0,0,0,0,0,1.0,0.0,0,0.4906468391418457
4233,46,85,1,0,0,0,0,0,1.0,0.0,0,0.4470982253551483
4234,28,69,99,0,0,0,0,0,1.0,0.0,0,0.5305455923080444
4235,37,62,239,0,0,0,0,0,1.0,0.0,0,0.5388222932815552
4236,9,101,165,0,0,0,0,0,1.0,0.0,0,0.5148487091064453
4237,25,76,96,0,0,0,0,0,1.0,0.0,0,0.4914275109767914
4238,26,70,10,0,0,0,0,0,1.0,0.0,0,0.4839942753314972
4239,9,75,111,0,0,0,0,0,1.0,0.0,0,0.5148913860321045
4240,52,18,173,0,0,0,0,0,1.0,0.0,0,0.4711969196796417
4241,5,61,143,0,0,0,0,0,1.0,0.0,0,0.4313230514526367
4242,17,34,161,0,0,0,0,0,1.0,0.0,0,0.46871551871299744
4243,24,14,144,0,0,0,0,0,1.0,0.0,0,0.537121593952179
4244,13,38,128,0,0,0,0,0,1.0,0.0,0,0.4651572108268738
4245,12,118,141,0,0,0,0,0,1.0,0.0,0,0.5626891851425171
4246,24,111,171,0,0,0,0,0,1.0,0.0,0,0.47448837757110596
4247,63,29,181,0,0,0,0,0,1.0,0.0,0,0.43706223368644714
4248,33,101,65,0,0,0,0,0,1.0,0.0,0,0.5479092597961426
4249,49,44,82,0,0,0,0,0,1.0,0.0,0,0.456729531288147
4250,58,94,119,0,0,0,0,0,1.0,0.0,0,0.47611796855926514
4251,43,112,77,0,0,0,0,0,1.0,0.0,0,0.5824127197265625
4252,41,92,238,0,0,0,0,0,1.0,0.0,0,0.5669257044792175
4253,24,64,10,0,0,0,0,0,1.0,0.0,0,0.4793896973133087
4254,11,58,126,0,0,0,0,0,1.0,0.0,0,0.47288891673088074
4255,29,123,180,0,0,0,0,0,1.0,0.0,0,0.5289269089698792
4256,7,90,93,0,0,0,0,0,1.0,0.0,0,0.5747120976448059
4257,50,33,199,0,0,0,0,0,1.0,0.0,0,0.45962411165237427
4258,36,15,198,0,0,0,0,0,1.0,0.0,0,0.4731880724430084
4259,47,56,11,0,0,0,0,0,1.0,0.0,0,0.5726350545883179
4260,41,38,47,0,0,0,0,0,1.0,0.0,0,0.4756285548210144
4261,57,31,201,0,0,0,0,0,1.0,0.0,0,0.5096880197525024
4262,52,75,154,0,0,0,0,0,1.0,0.0,0,0.4493721127510071
4263,43,15,235,0,0,0,0,0,1.0,0.0,0,0.48366647958755493
4264,3,110,183,0,0,0,0,0,1.0,0.0,0,0.4956028461456299
4265,27,7,216,0,0,0,0,0,1.0,0.0,0,0.474337100982666
4266,35,36,255,0,0,0,0,0,1.0,0.0,0,0.5546960234642029
4267,43,37,6,0,0,0,0,0,1.0,0.0,0,0.5375363826751709
4268,46,67,128,0,0,0,0,0,1.0,0.33028257826132174,0,0.45081934332847595
4269,52,101,238,0,0,0,0,0,1.0,0.0,0,0.46734243631362915
4270,19,42,198,0,0,0,0,0,1.0,0.41232065100729054,0,0.5717190504074097
4271,38,118,106,0,0,0,0,0,1.0,0.0,0,0.5045923590660095
4272,59,9,146,0,0,0,0,0,1.0,0.0,0,0.4802681505680084
4273,37,60,50,0,0,0,0,0,1.0,0.0,0,0.5291930437088013
4274,44,110,190,0,0,0,0,0,1.0,0.0,0,0.5307111740112305
4275,56,76,191,0,0,0,0,0,1.0,0.0,0,0.45042046904563904
4276,12,65,49,0,0,0,0,0,1.0,0.0,0,0.5007721185684204
4277,35,69,60,0,0,0,0,0,1.0,0.0,0,0.4485844075679779
4278,4,13,73,0,0,0,0,0,1.0,0.0,0,0.46401846408843994
4279,56,122,92,0,0,0,0,0,1.0,0.0,0,0.46758538484573364
4280,13,124,139,0,0,0,0,0,1.0,0.0,0,0.44047024846076965
4281,61,112,136,0,0,0,0,0,1.0,0.0,0,0.44280219078063965
4282,7,42,249,0,0,0,0,0,1.0,0.0,0,0.5206107497215271
4283,42,63,142,0,0,0,0,0,1.0,0.0,0,0.508577823638916
4284,35,117,226,0,0,0,0,0,1.0,0.0,0,0.5636480450630188
4285,42,7,116,0,0,0,0,0,1.0,0.4460137548969925,0,0.5798754096031189
4286,42,72,253,0,0,0,0,0,1.0,0.0,0,0.5381036996841431
4287,34,69,221,0,0,0,0,0,1.0,0.0,0,0.5124921202659607
4288,34,0,38,0,0,0,0,0,1.0,0.0,0,0.4519898593425751
4289,19,81,44,0,0,0,0,0,1.0,0.4118079762208232,0,0.5225702524185181
4290,2,89,63,0,0,0,0,0,1.0,0.0,0,0.4614519774913788
4291,35,27,69,0,0,0,0,0,1.0,0.0,0,0.5077851414680481
4292,42,29,185,0,0,0,0,0,1.0,0.0,0,0.45786428451538086
4293,10,10,54,0,0,0,0,0,1.0,0.0,0,0.5020691156387329
4294,50,115,3,0,0,0,0,0,1.0,0.0,0,0.5129672884941101
4295,10,49,10,0,0,0,0,0,1.0,0.0,0,0.5115269422531128
4296,50,27,127,0,0,0,0,0,1.0,0.0,0,0.4093894064426422
4297,14,74,99,0,0,0,0,0,1.0,0.0,0,0.4916672706604004
4298,63,4,92,0,0,0,0,0,1.0,0.0,0,0.5519822835922241
4299,15,30,143,0,0,0,0,0,1.0,0.0,0,0.4577082693576813
4300,52,22,147,0,0,0,0,0,1.0,0.0,0,0.5095661282539368
4301,36,35,153,0,0,0,0,0,1.0,0.0,0,0.5162891745567322
4302,51,61,190,0,0,0,0,0,1.0,0.0,0,0.42452579736709595
4303,34,23,117,0,0,0,0,0,1.0,0.0,0,0.43597251176834106
4304,59,53,212,0,0,0,0,0,1.0,0.0,0,0.5361417531967163
4305,34,92,200,0,0,0,0,0,1.0,0.0,0,0.47051429748535156
4306,43,43,186,0,0,0,0,0,1.0,0.3956401879242043,0,0.5637167096138
4307,5,54,84,0,0,0,0,0,1.0,0.0,0,0.5042017698287964
4308,46,68,130,0,0,0,0,0,1.0,0.0,0,0.456041544675827
4309,31,93,181,0,0,0,0,0,1.0,0.0,0,0.49106672406196594
4310,43,125,113,0,0,0,0,0,1.0,0.0,0,0.555990993976593
4311,60,19,53,0,0,0,0,0,1.0,0.0,0,0.42479345202445984
4312,46,20,181,0,0,0,0,0,1.0,0.0,0,0.47783732414245605
4313,6,77,10,0,0,0,0,0,1.0,0.0,0,0.5153053402900696
4314,59,1,152,0,0,0,0,0,1.0,0.0,0,0.5334985256195068
4315,53,13,175,0,0,0,0,0,1.0,0.0,0,0.4645608365535736
4316,56,85,238,0,0,0,0,0,1.0,0.0,0,0.4848775863647461
4317,45,11,52,0,0,0,0,0,1.0,0.0,0,0.4828583002090454
4318,50,87,138,0,0,0,0,0,1.0,0.0,0,0.48620760440826416
4319,43,55,110,0,0,0,0,0,1.0,0.0,0,0.507412850856781
4320,6,39,162,0,0,0,0,0,1.0,0.0,0,0.5234457850456238
4321,5,103,199,0,0,0,0,0,1.0,0.0,0,0.5000126957893372
4322,17,62,175,0,0,0,0,0,1.0,0.0,0,0.5594978928565979
4323,10,95,40,0,0,0,0,0,1.0,0.0,0,0.5472514033317566
4324,63,100,4,0,0,0,0,0,1.0,0.36638967353494245,0,0.4803391396999359
4325,53,118,138,0,0,0,0,0,1.0,0.0,0,0.4572857916355133
4326,34,31,211,0,0,0,0,0,1.0,0.0,0,0.5113224983215332
4327,50,47,116,0,0,0,0,0,1.0,0.32095435476572864,0,0.46414217352867126
4328,34,41,81,0,0,0,0,0,1.0,0.0,0,0.503075361251831
4329,12,71,208,0,0,0,0,0,1.0,0.0,0,0.5082007646560669
4330,10,10,116,0,0,0,0,0,1.0,0.0,0,0.5056292414665222
4331,25,17,219,0,0,0,0,0,1.0,0.0,0,0.4683481454849243
4332,32,69,55,0,0,0,0,0,1.0,0.0,0,0.49557381868362427
4333,32,29,6,0,0,0,0,0,1.0,0.0,0,0.46691879630088806
4334,32,81,123,0,0,0,0,0,1.0,0.0,0,0.49974939227104187
4335,49,0,174,0,0,0,0,0,1.0,0.0,0,0.4823702573776245
4336,6,31,211,0,0,0,0,0,1.0,0.0,0,0.49258938431739807
4337,52,104,19,0,0,0,0,0,1.0,0.0,0,0.46572619676589966
4338,39,91,251,0,0,0,0,0,1.0,0.0,0,0.538921594619751
4339,45,116,117,0,0,0,0,0,1.0,0.0,0,0.49575090408325195
4340,56,55,97,0,0,0,0,0,1.0,0.0,0,0.5311335325241089
4341,22,35,185,0,0,0,0,0,1.0,0.0,0,0.5326022505760193
4342,56,5,24,0,0,0,0,0,1.0,0.0,0,0.5581960082054138
4343,19,29,210,0,0,0,0,0,1.0,0.0,0,0.50083988904953
4344,63,100,242,0,0,0,0,0,1.0,0.0,0,0.49743106961250305
4345,45,45,2,0,0,0,0,0,1.0,0.0,0,0.49370649456977844
4346,14,39,85,0,0,0,0,0,1.0,0.0,0,0.5439361333847046
4347,47,23,141,0,0,0,0,0,1.0,0.0,0,0.48660579323768616
4348,61,112,64,0,0,0,0,0,1.0,0.0,0,0.47331106662750244
4349,52,75,244,0,0,0,0,0,1.0,0.0,0,0.44936835765838623
4350,34,35,107,0,0,0,0,0,1.0,0.0,0,0.5084075927734375
4351,40,13,54,0,0,0,0,0,1.0,0.0,0,0.561553418636322
4352,5,115,98,0,0,0,0,0,1.0,0.0,0,0.4792437255382538
4353,3,37,133,0,0,0,0,0,1.0,0.36663367608417274,0,0.491024911403656
4354,36,84,134,0,0,0,0,0,1.0,0.0,0,0.4612782299518585
4355,39,49,94,0,0,0,0,0,1.0,0.0,0,0.5735421776771545
4356,16,34,175,0,0,0,0,0,1.0,0.0,0,0.49449849128723145
4357,28,77,15,0,0,0,0,0,1.0,0.0,0,0.5475694537162781
4358,44,89,152,0,0,0,0,0,1.0,0.0,0,0.510834813117981
4359,9,16,174,0,0,0,0,0,1.0,0.0,0,0.5551627278327942
4360,7,125,178,0,0,0,0,0,1.0,0.0,0,0.513527512550354
4361,25,86,212,0,0,0,0,0,1.0,0.0,0,0.49630025029182434
4362,43,16,95,0,0,0,0,0,1.0,0.0,0,0.536145031452179
4363,42,25,72,0,0,0,0,0,1.0,0.0,0,0.5403828024864197
4364,42,73,3,0,0,0,0,0,1.0,0.0,0,0.48082295060157776
4365,43,112,86,0,0,0,0,0,1.0,0.0,0,0.5185522437095642
4366,32,95,174,0,0,0,0,0,1.0,0.0,0,0.543703019618988
4367,36,120,16,0,0,0,0,0,1.0,0.0,0,0.4711107611656189
4368,31,124,198,0,0,0,0,0,1.0,0.0,0,0.5879888534545898
4369,21,22,114,0,0,0,0,0,1.0,0.0,0,0.5351776480674744
4370,59,119,89,0,0,0,0,0,1.0,0.0,0,0.48782962560653687
4371,7,61,199,0,0,0,0,0,1.0,0.0,0,0.47002270817756653
4372,8,69,162,0,0,0,0,0,1.0,0.0,0,0.4503825902938843
4373,39,61,7,0,0,0,0,0,1.0,0.0,0,0.48175936937332153
4374,45,15,255,0,0,0,0,0,1.0,0.0,0,0.49111950397491455
4375,47,15,255,0,0,0,0,0,1.0,0.0,0,0.49800950288772583
4376,39,92,158,0,0,0,0,0,1.0,0.0,0,0.4980408847332001
4377,2,60,165,0,0,0,0,0,1.0,0.0,0,0.43340882658958435
4378,45,34,251,0,0,0,0,0,1.0,0.0,0,0.45801806449890137
4379,10,16,37,0,0,0,0,0,1.0,0.0,0,0.4887937903404236
4380,8,91,236,0,0,0,0,0,1.0,0.0,0,0.5258508920669556
4381,45,51,16,0,0,0,0,0,1.0,0.0,0,0.5680197477340698
4382,8,28,97,0,0,0,0,0,1.0,0.0,0,0.571405291557312
4383,27,21,129,0,0,0,0,0,1.0,0.0,0,0.5673101544380188
4384,42,101,48,0,0,0,0,0,1.0,0.0,0,0.5250964760780334
4385,7,112,42,0,0,0,0,0,1.0,0.0,0,0.486205130815506
4386,33,100,5,0,0,0,0,0,1.0,0.0,0,0.5341171622276306
4387,14,82,24,0,0,0,0,0,1.0,0.35333067171124377,0,0.48471271991729736
4388,4,27,134,0,0,0,0,0,1.0,0.0,0,0.4531150758266449
4389,13,113,42,0,0,0,0,0,1.0,0.0,0,0.4891233742237091
4390,13,43,134,0,0,0,0,0,1.0,0.0,0,0.47134703397750854
4391,7,14,86,0,0,0,0,0,1.0,0.0,0,0.3980892300605774
4392,53,11,16,0,0,0,0,0,1.0,0.0,0,0.4872964024543762
4393,0,4,95,0,0,0,0,0,1.0,0.32836979440458647,0,0.48563703894615173
4394,37,115,160,0,0,0,0,0,1.0,0.0,0,0.5333883166313171
4395,59,72,249,0,0,0,0,0,1.0,0.0,0,0.5150198936462402
4396,4,22,133,0,0,0,0,0,1.0,0.0,0,0.5199479460716248
4397,37,7,173,0,0,0,0,0,1.0,0.0,0,0.46385493874549866
4398,13,104,238,0,0,0,0,0,1.0,0.0,0,0.4492597281932831
4399,14,53,36,0,0,0,0,0,1.0,0.0,0,0.4931489825248718
4400,59,5,70,0,0,0,0,0,1.0,0.0,0,0.5597747564315796
4401,10,4,201,0,0,0,0,0,1.0,0.0,0,0.6071718335151672
4402,49,91,233,0,0,0,0,0,1.0,0.0,0,0.5548791885375977
4403,53,2,42,0,0,0,0,0,1.0,0.0,0,0.48441895842552185
4404,53,30,28,0,0,0,0,0,1.0,0.0,0,0.4905319809913635
4405,8,35,54,0,0,0,0,0,1.0,0.0,0,0.5360167622566223
4406,0,66,255,0,0,0,0,0,1.0,0.0,0,0.503558337688446
4407,61,108,15,0,0,0,0,0,1.0,0.0,0,0.5581011176109314
4408,51,9,184,0,0,0,0,0,1.0,0.0,0,0.437767893075943
4409,49,31,198,0,0,0,0,0,1.0,0.0,0,0.5587013363838196
4410,9,26,194,0,0,0,0,0,1.0,0.0,0,0.4690909683704376
4411,35,28,179,0,0,0,0,0,1.0,0.0,0,0.5046983361244202
4412,57,82,73,0,0,0,0,0,1.0,0.0,0,0.4859524667263031
4413,57,50,101,0,0,0,0,0,1.0,0.0,0,0.5196136832237244
4414,57,107,206,0,0,0,0,0,1.0,0.0,0,0.505305290222168
4415,49,90,169,0,0,0,0,0,1.0,0.0,0,0.47622600197792053
4416,41,21,51,0,0,0,0,0,1.0,0.0,0,0.4874577224254608
4417,47,82,141,0,0,0,0,0,1.0,0.0,0,0.524593710899353
4418,39,49,148,0,0,0,0,0,1.0,0.0,0,0.5864542126655579
4419,29,38,58,0,0,0,0,0,1.0,0.0,0,0.49926331639289856
4420,53,80,244,0,0,0,0,0,1.0,0.3171214923876205,0,0.40891870856285095
4421,57,16,129,0,0,0,0,0,1.0,0.0,0,0.485073059797287
4422,29,89,104,0,0,0,0,0,1.0,0.0,0,0.510892927646637
4423,35,54,47,0,0,0,0,0,1.0,0.0,0,0.5207403302192688
4424,2,81,153,0,0,0,0,0,1.0,0.0,0,0.5042062401771545
4425,36,113,216,0,0,0,0,0,1.0,0.0,0,0.5130819082260132
4426,26,32,3,0,0,0,0,0,1.0,0.0,0,0.47755831480026245
4427,13,47,179,0,0,0,0,0,1.0,0.0,0,0.47285953164100647
4428,47,55,207,0,0,0,0,0,1.0,0.0,0,0.5348812937736511
4429,59,28,223,0,0,0,0,0,1.0,0.0,0,0.503655731678009
4430,5,0,226,0,0,0,0,0,1.0,0.0,0,0.4997868835926056
4431,4,22,54,0,0,0,0,0,1.0,0.0,0,0.4700888991355896
4432,10,31,204,0,0,0,0,0,1.0,0.0,0,0.5069563388824463
4433,11,3,39,0,0,0,0,0,1.0,0.0,0,0.47598081827163696
4434,16,115,138,0,0,0,0,0,1.0,0.0,0,0.5815821290016174
4435,31,127,1,0,0,0,0,0,1.0,0.0,0,0.4664742946624756
4436,49,30,245,0,0,0,0,0,1.0,0.0,0,0.5392149090766907
4437,47,29,179,0,0,0,0,0,1.0,0.0,0,0.45143428444862366
4438,60,36,203,0,0,0,0,0,1.0,0.0,0,0.5756364464759827
4439,21,103,172,0,0,0,0,0,1.0,0.0,0,0.4780738055706024
4440,21,10,84,0,0,0,0,0,1.0,0.0,0,0.5160762071609497
4441,35,116,233,0,0,0,0,0,1.0,0.0,0,0.5171543955802917
4442,10,34,224,0,0,0,0,0,1.0,0.0,0,0.501249372959137
4443,38,119,67,0,0,0,0,0,1.0,0.0,0,0.5597864985466003
4444,29,47,24,0,0,0,0,0,1.0,0.0,0,0.4529600739479065
4445,4,30,155,0,0,0,0,0,1.0,0.0,0,0.47901180386543274
4446,37,127,137,0,0,0,0,0,1.0,0.0,0,0.49626708030700684
4447,28,46,231,0,0,0,0,0,1.0,0.0,0,0.5299111008644104
4448,59,123,254,0,0,0,0,0,1.0,0.0,0,0.4538343548774719
4449,37,90,222,0,0,0,0,0,1.0,0.0,0,0.5102233290672302
4450,53,33,213,0,0,0,0,0,1.0,0.0,0,0.4953642785549164
4451,49,93,227,0,0,0,0,0,1.0,0.0,0,0.5184262990951538
4452,61,25,77,0,0,0,0,0,1.0,0.0,0,0.5386490225791931
4453,9,89,196,0,0,0,0,0,1.0,0.0,0,0.5520070195198059
4454,34,3,24,0,0,0,0,0,1.0,0.0,0,0.4489225447177887
4455,11,47,203,0,0,0,0,0,1.0,0.0,0,0.5805273056030273
4456,5,6,96,0,0,0,0,0,1.0,0.0,0,0.5226996541023254
4457,61,111,4,0,0,0,0,0,1.0,0.0,0,0.5167237520217896
4458,33,104,25,0,0,0,0,0,1.0,0.0,0,0.45324215292930603
4459,5,117,74,0,0,0,0,0,1.0,0.0,0,0.5432993173599243
