item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
5380,0,24,34,60,236,218
5381,31,60,80,121,60,158
5382,15,60,68,38,108,152
5383,15,60,41,82,248,44
5384,15,60,56,86,252,7
5385,29,0,101,64,226,95
5386,41,11,96,66,187,134
5387,38,6,102,33,57,10
5388,22,42,101,67,182,166
5389,48,57,18,0,88,11
5390,44,28,34,52,217,89
5391,17,54,78,38,3,41
5392,59,24,66,76,63,183
5393,49,15,2,126,65,155
5394,48,57,86,121,10,201
5395,30,39,81,46,56,111
5396,30,5,88,67,1,96
5397,50,34,113,117,180,24
5398,50,36,80,68,145,223
5399,27,27,22,5,196,133
5400,15,60,16,122,161,214
5401,34,18,100,9,238,253
5402,34,12,33,99,85,27
5403,6,44,56,107,1,35
5404,43,25,13,62,111,222
5405,3,0,33,33,236,224
5406,57,56,54,111,239,217
5407,42,62,7,105,6,185
5408,18,43,4,122,13,229
5409,43,9,64,6,106,111
5410,42,43,17,66,4,232
5411,38,6,45,15,161,243
5412,46,1,23,96,138,191
5413,9,18,74,118,241,242
5414,5,22,20,113,60,120
5415,51,52,9,69,220,10
5416,24,14,38,2,136,24
5417,42,38,50,75,94,177
5418,9,18,116,4,104,120
5419,34,12,77,54,14,148
5420,46,17,124,57,226,182
5421,5,16,73,58,86,245
5422,7,44,64,117,239,109
5423,14,22,11,88,152,6
5424,10,8,49,68,228,202
5425,25,27,35,78,142,138
5426,8,26,51,105,243,105
5427,4,24,125,90,227,190
5428,13,22,74,97,248,36
5429,61,55,12,28,65,118
5430,9,18,109,97,168,200
5431,23,32,44,103,69,145
5432,52,17,14,53,62,216
5433,3,0,120,16,17,227
5434,12,53,117,113,236,100
5435,25,25,46,71,174,142
5436,6,6,18,17,238,43
5437,16,48,114,19,219,64
5438,25,42,68,6,189,239
5439,42,50,49,120,159,5
5440,42,43,107,116,112,186
5441,19,33,118,38,247,12
5442,23,50,21,21,165,209
5443,19,33,66,38,117,197
5444,62,62,84,42,59,167
5445,42,43,53,62,149,164
5446,14,14,1,9,110,86
5447,27,27,74,27,251,5
5448,22,36,34,50,155,250
5449,51,40,61,22,240,189
5450,61,55,51,124,19,64
5451,52,17,35,108,191,17
5452,23,0,39,123,138,241
5453,49,12,34,5,212,197
5454,52,17,63,56,160,82
5455,63,30,37,94,137,124
5456,35,30,22,56,76,56
5457,39,4,56,29,95,176
5458,53,51,65,110,1,222
5459,33,2,90,109,203,234
5460,39,4,71,1,146,40
5461,39,4,112,61,36,239
5462,30,5,44,10,84,131
5463,48,31,71,117,241,224
5464,7,1,75,37,243,229
5465,30,4,21,101,85,124
5466,30,5,101,101,129,128
5467,0,0,0,0,0,0
5468,45,47,51,30,145,246
5469,50,36,90,63,100,101
5470,37,56,66,99,103,46
5471,2,36,81,89,106,230
5472,26,42,86,126,41,55
5473,47,39,28,72,129,110
5474,61,36,14,83,30,123
5475,55,61,42,110,81,22
5476,49,15,88,78,210,54
5477,43,11,71,67,36,239
5478,23,50,70,84,132,50
5479,28,23,76,114,58,13
5480,1,25,47,121,89,182
5481,58,45,79,98,91,139
5482,44,28,110,113,94,177
5483,22,19,40,18,152,14
5484,48,57,59,47,196,133
5485,48,57,61,79,166,196
5486,51,52,35,4,237,72
5487,15,31,30,73,70,109
5488,15,53,30,65,131,26
5489,31,52,63,10,185,225
5490,51,52,35,86,17,54
5491,31,32,84,113,70,80
5492,50,36,115,87,150,153
5493,42,43,14,114,140,18
5494,63,63,100,56,127,102
5495,35,37,19,2,193,212
5496,47,39,118,97,83,132
5497,44,28,98,65,244,106
5498,11,31,58,35,210,35
5499,39,5,121,17,211,35
5500,53,26,52,24,195,192
5501,17,54,33,91,9,106
5502,3,0,100,122,153,240
5503,49,15,8,19,110,205
5504,49,15,6,54,156,108
5505,46,34,41,12,138,100
5506,5,45,20,41,184,191
5507,5,16,24,78,73,173
5508,2,36,51,34,46,250
5509,9,18,119,49,198,122
5510,9,18,41,12,134,252
5511,43,11,88,79,101,168
5512,37,21,44,103,136,217
5513,45,36,57,31,166,250
5514,23,50,44,103,85,139
5515,16,48,92,32,147,201
5516,12,37,0,63,10,167
5517,43,9,77,94,208,132
5518,25,57,81,6,2,60
5519,7,7,122,61,105,168
5520,20,2,26,86,33,87
5521,30,1,119,115,12,20
5522,32,23,81,100,75,88
5523,34,44,33,55,63,191
5524,4,59,68,119,117,109
5525,20,19,57,14,8,117
5526,4,48,75,63,181,100
5527,14,46,104,81,78,70
5528,14,14,77,81,45,129
5529,23,50,21,21,227,66
5530,20,42,61,58,50,46
5531,52,17,68,42,15,210
5532,29,12,60,22,190,69
5533,7,7,78,44,113,179
5534,42,38,40,21,150,184
5535,35,9,112,27,103,150
5536,16,48,101,119,7,118
5537,43,11,5,76,58,23
5538,16,48,69,17,156,90
5539,4,24,69,6,33,37
5540,4,24,125,96,165,255
5541,38,11,81,91,115,186
5542,51,52,92,76,138,167
5543,56,13,80,15,195,49
5544,9,18,75,43,204,45
5545,56,16,5,117,52,18
5546,56,13,120,14,243,64
5547,5,16,115,21,135,165
5548,38,22,17,31,220,178
5549,23,50,102,49,194,165
5550,29,12,77,38,193,51
5551,7,2,9,105,219,113
5552,33,7,51,39,207,213
5553,14,14,24,34,223,152
5554,3,20,11,60,244,154
5555,49,15,90,76,249,78
5556,7,55,20,57,109,179
5557,10,7,67,101,54,122
5558,2,41,102,126,135,181
5559,41,0,33,57,167,213
5560,45,53,71,52,153,123
5561,2,36,84,36,181,218
5562,10,8,108,9,251,7
5563,33,20,70,27,215,251
5564,47,39,117,103,48,55
5565,48,57,93,94,160,63
5566,55,25,9,71,207,126
5567,61,55,108,88,121,107
5568,7,7,72,35,63,73
5569,8,8,85,61,158,20
5570,46,46,78,55,155,221
5571,16,0,97,31,96,125
5572,36,36,34,94,15,77
5573,16,44,50,1,13,1
5574,23,44,11,5,52,1
5575,40,34,23,42,233,62
5576,9,18,100,117,7,251
5577,63,58,24,47,124,237
5578,29,12,28,45,110,53
5579,42,43,13,28,69,211
5580,32,56,15,111,169,183
5581,44,29,53,0,242,166
5582,63,63,52,19,132,247
5583,42,38,71,101,21,60
5584,42,43,81,11,171,209
5585,13,22,81,41,254,111
5586,38,6,101,79,180,140
5587,0,6,10,1,205,250
5588,43,11,41,75,52,60
5589,49,15,81,71,157,225
5590,7,7,21,28,93,181
5591,10,8,72,12,220,181
5592,7,2,70,16,234,181
5593,20,51,120,90,66,134
5594,49,15,24,42,181,2
5595,51,40,32,112,157,116
5596,37,1,51,2,100,240
5597,15,1,3,56,29,71
5598,5,55,123,59,53,80
5599,20,26,52,123,146,153
5600,62,38,82,114,95,105
5601,9,18,84,38,145,119
5602,17,54,65,63,228,208
5603,28,52,33,7,159,15
5604,1,1,75,38,162,203
5605,61,55,51,88,113,153
5606,46,17,10,102,150,121
5607,25,8,33,76,54,241
5608,25,26,58,39,179,83
5609,2,30,57,20,44,19
5610,61,41,57,0,164,112
5611,3,0,89,115,154,194
5612,51,52,75,116,239,248
5613,19,30,98,28,23,143
5614,33,7,104,67,220,76
5615,25,57,59,85,6,60
5616,19,33,100,110,211,150
5617,30,5,80,68,182,83
5618,33,7,81,39,116,139
5619,9,18,36,2,8,51
5620,59,21,12,50,252,89
5621,21,63,31,102,37,54
5622,38,6,49,104,111,90
5623,59,23,24,122,95,17
5624,26,57,107,123,50,197
5625,12,53,71,67,1,196
5626,45,53,71,38,89,18
5627,44,28,116,121,167,165
5628,62,38,56,33,61,49
5629,62,62,15,19,110,82
5630,36,35,125,22,181,159
5631,6,44,99,94,122,101
5632,42,43,111,124,231,117
5633,19,33,76,112,218,170
5634,34,49,101,121,26,35
5635,6,55,104,39,173,139
5636,6,44,121,68,136,58
5637,61,25,49,112,106,197
5638,39,19,30,120,57,95
5639,23,50,98,112,167,196
5640,48,42,125,91,42,182
5641,12,57,96,62,245,237
5642,37,44,97,71,129,28
5643,16,15,67,8,92,202
5644,38,35,43,6,174,177
5645,27,42,3,74,110,185
5646,29,12,116,114,216,220
5647,14,14,22,122,127,80
5648,62,38,90,113,102,228
5649,62,37,34,94,248,90
5650,23,50,120,14,17,215
5651,62,38,86,126,125,45
5652,42,62,76,25,202,18
5653,62,62,101,118,42,134
5654,43,53,114,62,232,141
5655,62,25,124,20,237,198
5656,23,38,16,15,123,239
5657,31,3,12,7,199,37
5658,63,3,3,47,53,37
5659,58,23,5,41,89,65
5660,38,6,110,109,188,211
5661,5,16,13,76,59,3
5662,4,24,80,61,140,31
5663,13,22,57,123,145,53
5664,18,19,79,61,72,117
5665,38,34,94,113,172,11
5666,46,17,116,16,194,7
5667,3,52,2,120,81,156
5668,18,38,38,95,188,136
5669,42,43,87,75,41,95
5670,58,29,9,101,115,91
5671,43,11,0,109,232,44
5672,17,58,14,55,103,78
5673,3,31,72,73,201,116
5674,36,35,120,113,65,248
5675,29,12,84,35,46,22
5676,32,20,28,72,22,195
5677,19,33,68,29,126,45
5678,32,20,100,117,230,90
5679,10,8,13,28,106,207
5680,57,20,69,69,229,41
5681,27,27,25,15,53,98
5682,32,20,124,125,15,83
5683,26,42,120,74,237,187
5684,11,31,12,13,204,231
5685,13,22,47,29,202,241
5686,6,5,67,10,128,75
5687,45,47,58,107,226,167
5688,22,28,52,56,8,193
5689,47,39,83,33,162,125
5690,39,4,91,113,115,45
5691,47,39,22,110,124,160
5692,10,8,15,53,211,152
5693,13,57,17,31,104,166
5694,58,29,28,39,141,19
5695,36,35,108,15,219,158
5696,48,57,38,13,42,1
5697,52,17,88,92,28,213
5698,46,34,30,86,205,164
5699,19,50,19,112,110,3
5700,34,49,110,126,196,198
5701,38,6,84,118,88,157
5702,49,8,71,34,130,122
5703,24,14,82,107,130,64
5704,4,24,100,1,201,15
5705,5,16,76,118,87,50
5706,32,61,100,15,198,192
5707,16,48,29,22,87,73
5708,59,63,111,56,196,17
5709,18,37,74,19,177,101
5710,36,35,101,61,134,12
5711,36,35,17,61,174,55
5712,39,4,107,3,141,38
5713,34,48,67,60,95,209
5714,54,14,11,42,125,255
5715,63,20,3,13,94,82
5716,46,34,90,109,88,159
5717,30,5,94,63,154,168
5718,25,25,106,113,238,237
5719,52,17,109,44,118,170
5720,33,2,127,11,36,127
5721,28,25,16,0,154,91
5722,60,18,19,79,169,124
5723,32,20,127,51,76,139
5724,34,49,15,40,43,236
5725,13,22,13,49,211,121
5726,55,61,111,124,231,221
5727,34,49,18,6,250,54
5728,55,61,76,82,122,36
5729,13,22,124,93,26,76
5730,53,55,88,64,130,21
5731,44,28,44,121,104,21
5732,61,33,89,50,11,67
5733,48,0,29,117,212,27
5734,43,11,75,14,143,98
5735,46,34,73,86,77,221
5736,33,2,12,16,220,42
5737,9,32,6,81,142,10
5738,16,48,2,126,238,171
5739,23,50,83,120,126,82
5740,62,11,54,82,4,182
5741,62,62,69,62,145,57
5742,52,17,34,94,245,179
5743,37,21,8,59,44,163
5744,14,19,74,102,20,234
5745,8,26,41,84,239,173
5746,18,37,60,31,117,12
5747,39,4,30,36,84,131
5748,39,4,38,38,85,231
5749,33,30,76,37,126,202
5750,16,48,71,112,209,244
5751,17,16,106,0,200,55
5752,35,36,80,31,7,112
5753,58,43,83,66,95,255
5754,7,11,92,10,178,89
5755,8,52,67,67,110,52
5756,33,27,79,37,160,246
5757,42,43,58,24,155,184
5758,41,34,10,123,193,61
5759,2,36,122,12,124,99
5760,60,7,19,95,252,107
5761,7,32,50,60,34,136
5762,31,60,74,28,27,165
5763,57,56,111,88,105,43
5764,15,60,86,42,247,144
5765,61,55,58,14,243,249
5766,6,44,114,68,104,159
5767,62,62,7,17,148,128
5768,16,48,20,78,88,99
5769,4,48,9,59,0,213
5770,24,34,85,37,83,11
5771,20,42,118,78,65,131
5772,17,54,122,62,222,160
5773,43,59,93,67,240,150
5774,46,17,82,107,64,7
5775,1,1,1,16,89,166
5776,17,54,2,62,237,103
5777,26,32,29,15,137,22
5778,60,58,68,97,1,123
5779,46,17,35,101,71,31
5780,63,3,107,77,254,176
5781,35,30,66,17,226,223
5782,47,33,89,3,58,190
5783,10,8,70,25,167,181
5784,10,8,57,32,101,159
5785,49,15,117,115,95,100
5786,4,24,44,15,70,27
5787,43,53,72,111,142,253
5788,39,37,11,112,134,248
5789,37,21,44,124,11,112
5790,49,15,23,96,151,118
5791,14,46,71,63,40,52
5792,5,49,103,3,120,27
5793,38,6,16,108,90,120
5794,47,27,48,68,147,47
5795,47,58,104,74,121,167
5796,8,26,29,15,191,75
5797,39,4,95,33,179,183
5798,27,27,112,57,243,130
5799,55,41,76,6,153,126
5800,0,34,66,123,11,189
5801,28,23,107,42,136,205
5802,46,17,58,2,195,179
5803,43,25,33,68,140,213
5804,62,62,91,127,185,28
5805,62,62,122,35,61,125
5806,62,43,15,7,47,86
5807,7,7,78,109,84,241
5808,62,62,3,127,61,163
5809,35,56,45,46,201,24
5810,10,15,73,1,106,50
5811,20,57,105,72,78,46
5812,60,58,64,27,191,135
5813,7,7,109,110,87,128
5814,12,53,2,34,128,123
5815,22,19,96,37,78,97
5816,46,34,5,3,119,136
5817,5,45,102,81,222,94
5818,55,61,7,118,241,186
5819,10,33,67,115,0,231
5820,2,41,30,104,236,42
5821,22,19,111,124,118,182
5822,13,4,42,59,12,126
5823,63,63,24,13,210,234
5824,52,32,75,126,96,214
5825,38,6,69,53,253,252
5826,2,57,116,126,251,178
5827,3,0,62,12,40,243
5828,33,2,47,3,242,241
5829,36,35,27,33,162,113
5830,30,5,52,59,211,221
5831,30,5,68,58,50,136
5832,9,18,96,26,224,53
5833,59,59,109,12,7,183
5834,20,59,46,1,61,232
5835,59,59,85,57,216,139
5836,45,47,33,122,78,40
5837,49,15,102,75,16,51
5838,16,16,59,13,46,75
5839,14,21,123,121,181,10
5840,10,8,77,29,158,13
5841,34,2,100,38,164,22
5842,59,59,103,60,97,53
5843,37,21,9,78,103,49
5844,25,25,69,58,250,36
5845,35,23,64,73,84,150
5846,62,62,60,28,38,135
5847,42,43,125,96,16,169
5848,19,33,117,88,15,235
5849,47,39,90,10,69,117
5850,47,39,4,95,132,240
5851,22,19,86,97,93,39
5852,13,22,126,56,143,244
5853,13,22,68,58,143,98
5854,42,43,17,8,231,184
5855,22,38,56,13,176,216
5856,24,14,109,26,13,27
5857,38,6,85,53,27,49
5858,14,14,105,81,60,148
5859,12,22,92,125,229,21
5860,4,24,105,91,40,10
5861,46,17,114,55,46,34
5862,18,37,17,39,77,161
5863,22,38,109,116,136,24
5864,3,0,72,19,220,107
5865,1,34,42,114,247,218
5866,36,63,49,113,151,196
5867,63,63,50,95,155,32
5868,57,44,107,1,134,88
5869,60,58,92,90,232,120
5870,52,17,75,22,62,37
5871,24,14,16,78,8,216
5872,16,48,103,17,190,234
5873,59,59,125,38,216,61
5874,26,42,49,24,143,202
5875,35,23,64,73,199,168
5876,56,13,124,0,144,16
5877,8,20,45,29,158,43
5878,5,13,8,127,241,153
5879,21,1,78,120,68,75
5880,21,63,60,40,214,126
5881,0,32,58,38,165,157
5882,29,47,11,28,244,215
5883,59,6,79,113,112,210
5884,51,17,69,101,222,99
5885,34,49,79,99,253,158
5886,34,60,94,81,183,244
5887,46,17,82,75,226,64
5888,56,21,120,77,191,143
5889,31,60,94,13,232,85
5890,8,26,112,67,1,123
5891,51,40,21,39,58,53
5892,47,58,78,12,214,11
5893,46,45,55,3,26,5
5894,61,55,53,25,132,41
5895,34,49,110,103,180,19
5896,3,0,2,7,28,204
5897,41,56,99,72,63,124
5898,3,0,8,42,247,220
5899,17,54,77,44,131,149
5900,58,29,102,7,240,162
5901,39,4,10,63,18,104
5902,62,25,3,114,248,82
5903,51,20,114,27,20,185
5904,41,15,123,96,39,131
5905,41,0,126,57,138,110
5906,10,8,60,28,96,255
5907,10,8,65,126,159,116
5908,43,11,1,12,7,138
5909,0,46,105,91,64,100
5910,17,54,101,83,47,113
5911,1,1,122,60,233,201
5912,24,14,99,80,100,191
5913,17,28,27,87,254,137
5914,1,1,82,25,205,37
5915,54,10,65,63,32,24
5916,9,1,35,66,241,222
5917,50,34,114,126,226,115
5918,20,26,120,119,177,66
5919,36,35,51,100,135,183
5920,7,31,98,73,219,15
5921,3,0,30,117,180,149
5922,30,5,85,72,22,153
5923,10,8,58,24,181,144
5924,33,2,51,96,225,8
5925,36,32,26,33,34,80
5926,42,62,46,73,196,140
5927,31,60,79,119,24,15
5928,44,24,111,68,54,178
5929,26,42,99,14,179,166
5930,36,35,76,19,112,60
5931,14,14,109,81,170,112
5932,14,22,82,47,169,48
5933,46,17,122,107,150,99
5934,46,46,29,70,24,196
5935,3,0,18,89,141,81
5936,53,24,103,57,238,183
5937,17,54,34,127,21,122
5938,21,49,126,18,230,210
5939,32,15,116,82,35,34
5940,32,20,44,10,132,0
5941,63,38,24,9,66,186
5942,54,40,94,63,173,13
5943,56,13,28,72,65,142
5944,56,13,20,45,45,127
5945,5,21,70,98,216,170
5946,50,34,103,39,215,233
5947,24,14,81,100,92,194
5948,13,22,68,37,107,12
5949,33,4,88,34,27,47
5950,16,11,127,47,227,92
5951,6,32,100,46,30,61
5952,1,14,10,118,38,221
5953,14,14,14,53,61,247
5954,24,14,120,50,151,76
5955,43,30,8,112,255,249
5956,18,37,125,96,36,132
5957,42,43,14,57,144,184
5958,43,11,70,19,217,104
5959,61,55,110,88,168,232
5960,13,54,127,104,184,65
5961,46,45,55,3,116,179
5962,38,6,17,66,145,49
5963,14,14,97,123,54,211
5964,41,3,49,5,244,141
5965,36,35,5,10,120,69
5966,60,9,86,69,22,92
5967,26,42,111,124,47,19
5968,27,62,69,117,11,133
5969,26,42,9,61,140,231
5970,23,50,119,106,97,145
5971,23,50,68,58,171,218
5972,61,7,112,81,165,153
5973,40,41,101,74,55,66
5974,27,27,87,96,49,143
5975,19,33,32,19,143,160
5976,63,63,117,110,127,129
5977,63,63,37,30,191,142
5978,49,15,2,103,191,118
5979,55,9,106,64,212,195
5980,43,25,99,120,5,40
5981,53,51,70,7,130,9
5982,55,61,29,15,230,219
5983,39,4,12,78,220,108
5984,30,5,84,63,117,90
5985,35,47,43,23,204,48
5986,56,13,12,32,210,149
5987,60,58,58,107,169,61
5988,27,27,26,15,44,252
5989,49,30,9,30,189,22
5990,45,47,64,11,254,194
5991,35,37,19,112,143,110
5992,35,33,48,58,50,17
5993,11,31,35,45,211,163
5994,61,55,77,81,208,36
5995,51,40,72,92,149,19
5996,51,40,105,84,130,172
5997,47,39,9,36,251,84
5998,33,2,13,76,72,250
5999,48,57,37,69,81,101
6000,63,3,107,94,26,7
6001,63,3,3,67,29,72
6002,39,56,49,49,226,21
6003,3,31,15,73,210,54
6004,41,0,33,57,246,150
6005,24,34,47,37,211,159
6006,24,41,82,28,111,141
6007,46,34,123,37,116,37
6008,24,28,10,121,241,124
6009,54,10,40,97,136,108
6010,49,15,58,126,220,195
6011,61,55,97,72,191,253
6012,13,55,47,43,206,237
6013,16,48,19,112,150,42
6014,42,43,78,62,78,6
6015,10,8,104,56,63,200
6016,35,30,8,112,78,40
6017,62,62,44,100,121,56
6018,36,47,4,36,214,33
6019,49,15,125,94,51,241
6020,23,50,63,93,107,67
6021,8,26,36,42,133,192
6022,1,33,47,30,203,36
6023,54,10,92,12,59,165
6024,60,58,21,19,174,215
6025,55,61,69,6,202,136
6026,14,9,90,75,172,219
6027,21,43,67,107,0,100
6028,9,18,5,85,106,252
6029,24,14,74,20,30,150
6030,34,9,38,87,118,32
6031,8,20,82,61,159,94
6032,0,46,29,24,173,157
6033,32,20,11,32,0,251
6034,2,36,33,36,188,41
6035,42,43,114,116,51,179
6036,23,50,125,8,210,171
6037,42,43,9,114,80,3
6038,62,62,35,33,195,74
6039,23,50,58,112,135,144
6040,7,7,98,105,64,180
6041,39,12,107,87,9,173
6042,42,43,85,83,46,59
6043,45,47,28,82,156,165
6044,11,31,29,121,28,138
6045,11,31,66,57,41,63
6046,32,31,34,57,128,107
6047,44,14,53,113,225,178
6048,32,3,95,53,70,171
6049,60,58,32,14,1,4
6050,53,8,67,116,135,146
6051,8,35,58,14,164,29
6052,42,43,110,22,181,254
6053,14,14,15,96,202,175
6054,49,15,107,31,171,156
6055,22,19,99,120,198,213
6056,45,47,34,122,97,246
6057,30,5,44,103,156,62
6058,15,7,67,79,159,26
6059,33,2,51,27,219,193
6060,2,45,42,108,153,229
6061,23,50,29,30,146,125
6062,13,22,111,119,218,122
6063,29,52,57,9,236,236
6064,60,58,59,32,163,181
6065,30,59,82,99,148,154
6066,36,35,66,16,224,67
6067,44,28,17,66,63,235
6068,12,53,125,96,190,102
6069,47,9,73,78,225,160
6070,20,19,28,72,182,131
6071,52,9,93,60,199,126
6072,62,62,74,30,18,69
6073,56,49,78,8,85,226
6074,56,13,76,91,171,1
6075,54,10,48,91,44,211
6076,56,13,104,15,215,101
6077,51,52,9,13,204,159
6078,13,22,120,127,212,98
6079,47,5,16,86,146,1
6080,45,47,12,28,203,13
6081,52,17,46,97,11,62
6082,18,55,4,0,185,40
6083,23,32,123,73,55,3
6084,41,29,96,115,209,72
6085,23,50,31,22,116,8
6086,41,34,7,123,222,78
6087,10,8,92,50,175,62
6088,61,55,41,100,145,49
6089,54,40,20,107,110,106
6090,62,30,0,53,243,105
6091,46,34,73,86,227,90
6092,38,57,43,6,120,89
6093,34,49,69,90,233,248
6094,13,22,116,35,67,99
6095,18,7,93,8,203,4
6096,16,48,15,96,100,164
6097,9,57,99,107,103,17
6098,11,45,110,65,62,66
6099,31,3,51,43,20,36
6100,39,4,81,73,150,184
6101,13,22,125,98,205,61
6102,58,29,85,91,205,151
6103,5,49,28,95,147,70
6104,52,17,101,50,156,61
6105,13,22,11,109,207,162
6106,31,3,96,40,70,167
6107,33,24,72,77,162,95
6108,61,49,50,95,57,105
6109,46,17,10,55,151,130
6110,28,23,81,101,14,185
6111,13,22,38,121,222,89
6112,36,13,75,5,23,240
6113,29,12,27,5,132,232
6114,17,14,67,20,37,109
6115,47,19,63,27,5,16
6116,19,33,9,90,230,225
6117,58,29,91,106,235,75
6118,52,17,74,56,62,54
6119,4,24,20,57,230,25
6120,46,46,101,30,255,73
6121,32,20,114,53,136,175
6122,16,48,29,30,233,177
6123,4,16,74,118,173,179
6124,7,4,88,122,99,78
6125,8,26,50,69,154,41
6126,51,5,62,94,99,119
6127,52,17,84,85,169,73
6128,42,38,36,107,53,74
6129,42,43,87,101,159,204
6130,28,25,22,54,16,12
6131,4,24,35,100,52,25
6132,3,0,125,22,216,178
6133,48,57,14,107,81,236
6134,42,62,46,58,205,235
6135,36,15,29,100,89,157
6136,7,7,41,84,1,180
6137,23,62,24,58,255,126
6138,62,38,100,104,199,154
6139,34,49,119,45,24,19
6140,33,2,2,45,191,234
6141,47,39,127,103,230,152
6142,28,23,82,49,34,67
6143,4,24,76,19,90,175
6144,6,44,48,16,166,156
6145,61,55,67,23,113,16
6146,16,48,116,121,241,25
6147,56,13,65,26,249,1
6148,21,49,103,21,198,40
6149,52,17,116,105,237,25
6150,5,16,106,59,14,139
6151,13,22,126,122,196,235
6152,8,6,52,22,163,127
6153,4,24,84,16,129,81
6154,0,49,7,26,26,96
6155,24,14,114,19,177,119
6156,56,13,105,24,181,10
6157,62,62,12,56,223,183
6158,60,58,36,64,163,237
6159,25,42,68,6,181,49
6160,26,15,34,38,216,198
6161,2,44,97,30,48,213
6162,6,44,27,68,163,102
6163,16,48,114,19,231,125
6164,46,34,90,40,72,70
6165,4,24,97,8,241,215
6166,35,41,6,71,207,117
6167,35,30,69,6,222,145
6168,11,56,35,10,53,114
6169,29,40,48,25,220,103
6170,4,24,62,49,183,38
6171,47,11,69,127,27,212
6172,42,43,29,102,183,167
6173,9,18,52,120,127,243
6174,28,23,15,5,152,230
6175,16,48,95,116,135,187
6176,49,15,2,50,124,213
6177,41,56,80,90,250,239
6178,30,5,60,112,251,243
6179,41,36,59,75,123,115
6180,39,27,71,52,185,101
6181,43,9,65,104,124,97
6182,38,54,13,36,134,139
6183,31,60,66,65,247,245
6184,23,38,37,38,65,65
6185,5,45,87,54,236,73
6186,31,45,76,95,230,219
6187,2,56,56,38,175,199
6188,39,40,82,8,210,5
6189,52,10,27,123,214,46
6190,43,11,91,92,160,158
6191,28,23,30,30,3,196
6192,40,41,122,64,204,49
6193,40,41,122,46,114,0
6194,58,29,80,68,175,214
6195,58,12,80,5,92,72
6196,24,46,84,20,149,200
6197,9,19,22,47,103,174
6198,46,17,10,102,17,29
6199,55,14,106,9,129,44
6200,46,46,26,111,107,7
6201,24,14,14,24,172,109
6202,52,17,105,9,173,107
6203,46,34,15,126,244,140
6204,42,43,51,63,41,248
6205,48,19,125,102,121,62
6206,3,0,108,67,197,53
6207,16,48,111,119,218,167
6208,16,48,117,110,153,30
6209,43,48,19,115,193,172
6210,53,8,22,46,60,193
6211,0,46,42,0,94,143
6212,56,13,6,82,7,134
6213,38,14,45,65,21,69
6214,51,63,9,89,67,66
6215,46,45,55,3,167,74
6216,16,48,106,59,126,63
6217,20,57,11,6,39,109
6218,3,0,38,56,161,173
6219,41,56,44,25,73,36
6220,11,31,62,61,169,64
6221,10,8,15,79,201,5
6222,33,59,92,104,222,187
6223,59,59,125,23,113,194
6224,14,63,14,82,87,16
6225,3,0,91,20,44,59
6226,24,25,56,124,185,171
6227,61,55,68,29,21,149
6228,3,0,29,22,242,181
6229,11,51,123,91,230,234
6230,24,14,65,30,88,37
6231,24,14,96,122,70,150
6232,52,17,91,92,173,138
6233,6,13,127,77,246,36
6234,6,13,127,77,66,101
6235,56,13,74,27,108,184
6236,12,55,107,26,240,61
6237,35,30,18,34,171,181
6238,39,49,49,42,39,193
6239,22,19,22,30,215,46
6240,20,38,56,78,21,253
6241,36,35,92,35,223,182
6242,24,14,110,103,105,94
6243,55,61,103,33,222,219
6244,24,14,69,17,12,64
6245,43,41,66,1,229,35
6246,48,3,55,67,109,172
6247,24,22,66,9,74,241
6248,36,35,52,19,117,213
6249,50,59,123,118,175,233
6250,3,0,85,67,174,168
6251,39,4,127,30,65,131
6252,60,58,54,54,50,255
6253,53,8,22,30,174,94
6254,56,18,89,85,72,163
6255,9,18,56,85,202,177
6256,49,15,61,51,1,80
6257,7,58,111,13,72,103
6258,58,29,20,46,211,86
6259,58,29,101,22,175,33
6260,0,50,66,46,105,251
6261,26,42,67,2,64,190
6262,26,32,33,117,20,166
6263,4,59,3,77,52,23
6264,61,55,95,97,243,171
6265,35,35,41,84,63,39
6266,58,38,67,58,196,77
6267,10,8,82,45,154,214
6268,44,28,3,113,7,119
6269,42,60,36,59,54,175
6270,15,3,76,57,222,127
6271,6,44,102,35,8,110
6272,9,18,98,76,83,55
6273,6,6,25,95,159,146
6274,4,60,45,6,166,112
6275,24,14,6,100,27,49
6276,16,14,38,2,58,140
6277,14,14,69,29,27,5
6278,7,7,118,23,179,8
6279,27,5,34,84,205,168
6280,30,36,68,126,215,168
6281,8,26,127,67,5,244
6282,41,26,59,111,119,74
6283,8,27,124,31,100,28
6284,39,4,88,33,242,190
6285,55,61,118,78,43,19
6286,55,61,120,76,185,169
6287,50,36,113,116,0,72
6288,30,5,124,0,9,50
6289,3,0,96,26,205,132
6290,24,14,24,26,190,14
6291,40,60,107,121,251,198
6292,15,60,74,98,133,35
6293,31,3,55,19,67,122
6294,15,3,121,33,65,114
6295,15,60,125,9,18,172
6296,15,13,34,53,90,174
6297,8,60,1,110,159,71
6298,56,60,1,36,217,229
6299,55,61,86,118,223,35
6300,47,39,115,42,64,15
6301,60,58,86,118,89,118
6302,10,8,22,65,85,116
6303,47,39,127,8,199,167
6304,54,15,79,116,54,49
6305,56,60,118,85,206,7
6306,48,18,55,86,235,228
6307,43,9,93,121,172,165
6308,43,11,84,118,42,40
6309,49,15,24,65,6,45
